Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
1037.595000;0,800;75;0,340;23;137;83;101;84;6,3;1280;42;3,2;2550;814;-1,000
1038.395000;0,815;74;0,335;23;140;84;103;82;6,0;1358;41;3,0;2705;830;-1,000
1039.210000;0,850;71;0,335;23;140;84;103;81;5,7;1438;41;2,9;2865;847;-1,000
1040.060000;0,895;67;0,330;23;141;85;104;78;5,2;1600;39;2,6;3190;855;-1,000
1040.955000;0,870;69;0,330;23;144;89;108;76;5,2;1653;38;2,6;3290;830;-1,000
1041.825000;1,045;57;0,335;22;142;89;105;73;4,2;1993;37;2,1;3970;828;-1,000
1042.870000;0,840;71;0,335;22;139;85;107;83;5,9;1448;41;3,0;2880;798;-1,000
1043.710000;0,830;72;0,320;23;138;90;108;70;5,0;1715;35;2,5;3415;739;-1,000
1044.540000;0,835;72;0,325;23;144;93;110;71;5,1;1730;36;2,5;3445;841;-1,000
1045.375000;1,335;45;0,325;23;147;93;104;64;2,8;2923;32;1,4;5820;842;-1,000
1046.710000;1,285;47;0,330;22;142;84;102;82;3,8;2133;41;1,9;4250;903;-1,000
1047.995000;1,225;49;0,330;22;138;82;100;85;4,1;1930;42;2,1;3845;845;-1,000
1049.220000;1,195;50;0,245;22;137;81;100;73;3,7;2188;37;1,8;4360;834;-1,000
1050.415000;1,155;52;0,330;22;136;82;101;81;4,2;1930;40;2,1;3845;803;-1,000
1051.570000;1,150;52;0,335;22;136;84;102;79;4,1;1988;39;2,0;3960;748;-1,000
1052.720000;1,140;53;0,330;22;136;85;104;77;4,0;2048;39;2,0;4080;753;-1,000
1053.860000;1,080;56;0,340;22;135;85;104;78;4,3;1913;39;2,2;3810;720;-1,000
1054.940000;1,055;57;0,335;22;137;87;106;74;4,2;2010;37;2,1;4005;742;-1,000
1055.995000;1,040;58;0,340;22;141;91;108;72;4,1;2093;36;2,1;4170;756;-1,000
1057.035000;1,020;59;0,330;22;139;90;107;72;4,2;2015;36;2,1;4015;731;-1,000
1058.055000;1,165;52;0,335;22;139;88;105;75;3,9;2163;38;1,9;4310;761;-1,000
1059.220000;1,145;52;0,335;22;138;86;102;80;4,2;1945;40;2,1;3875;794;-1,000
1060.365000;1,170;51;0,340;22;135;83;100;82;4,2;1895;41;2,1;3775;764;-1,000
1061.535000;1,165;52;0,335;22;133;81;99;81;4,2;1883;41;2,1;3750;769;-1,000
1062.700000;1,185;51;0,340;22;132;81;98;81;4,1;1920;40;2,0;3825;761;-1,000
1063.885000;1,185;51;0,335;22;131;80;97;81;4,1;1903;40;2,0;3790;756;-1,000
1065.070000;1,105;54;0,335;22;129;79;97;80;4,4;1768;40;2,2;3520;728;-1,000
1066.175000;1,065;56;0,335;22;128;80;97;78;4,4;1760;39;2,2;3505;708;-1,000
1067.240000;1,030;58;0,335;22;128;82;98;76;4,4;1770;38;2,2;3530;714;-1,000
1068.270000;1,070;56;0,340;22;130;83;99;74;4,2;1905;37;2,1;3795;713;-1,000
1069.340000;1,105;54;0,345;22;132;82;99;81;4,4;1798;41;2,2;3580;764;-1,000
1070.445000;1,085;55;0,345;22;130;81;99;83;4,6;1713;42;2,3;3415;748;-1,000
1071.530000;1,020;59;0,350;22;130;81;101;84;4,9;1625;42;2,5;3235;761;-1,000
1072.550000;1,010;59;0,350;22;131;83;101;79;4,7;1715;40;2,3;3415;745;-1,000
1073.560000;0,900;67;0,350;22;133;84;104;80;5,3;1575;40;2,6;3135;752;-1,000
1074.460000;0,815;74;0,345;21;135;89;108;74;5,4;1588;37;2,7;3160;691;-1,000
1075.275000;0,845;71;0,345;22;139;92;110;72;5,1;1725;36;2,5;3435;730;-1,000
1076.120000;1,015;59;0,355;21;141;92;107;72;4,3;2015;36;2,1;4015;791;-1,000
1077.135000;0,955;63;0,350;22;140;88;108;78;4,9;1765;39;2,5;3515;834;-1,000
1078.090000;0,930;65;0,345;21;143;92;111;74;4,8;1858;37;2,4;3700;822;-1,000
1079.020000;0,920;65;0,345;22;145;93;111;75;4,9;1818;38;2,4;3620;848;-1,000
1079.940000;0,935;64;0,345;22;145;92;111;74;4,7;1880;37;2,4;3745;853;-1,000
1080.875000;0,930;65;0,345;22;146;93;112;75;4,8;1848;37;2,4;3680;875;-1,000
1081.805000;0,945;63;0,350;22;146;92;110;76;4,8;1820;38;2,4;3625;869;-1,000
1082.750000;0,975;62;0,345;21;146;91;109;76;4,7;1873;38;2,3;3730;898;-1,000
1083.725000;0,895;67;0,335;22;145;91;110;74;4,9;1780;37;2,5;3545;898;-1,000
1084.620000;0,900;67;0,335;22;146;93;110;72;4,8;1828;36;2,4;3640;867;-1,000
1085.520000;0,935;64;0,345;22;147;93;111;76;4,8;1833;38;2,4;3650;870;-1,000
1086.455000;1,005;60;0,345;21;149;92;112;78;4,6;1940;39;2,3;3865;922;-1,000
1087.460000;1,005;60;0,340;21;147;91;109;78;4,6;1885;39;2,3;3755;884;-1,000
1088.465000;1,010;59;0,335;22;145;89;108;78;4,6;1863;39;2,3;3710;909;-1,000
1089.475000;1,020;59;0,340;21;145;90;108;79;4,6;1863;39;2,3;3710;911;-1,000
1090.495000;1,010;59;0,340;21;145;89;108;78;4,6;1870;39;2,3;3725;905;-1,000
1091.505000;1,020;59;0,340;21;144;90;107;77;4,5;1905;38;2,3;3795;884;-1,000
1092.525000;1,015;59;0,340;21;143;88;107;79;4,7;1823;40;2,3;3630;892;-1,000
1093.540000;0,975;62;0,345;21;142;88;107;81;5,0;1728;40;2,5;3440;895;-1,000
1094.515000;0,945;63;0,340;21;141;88;107;78;4,9;1738;39;2,5;3460;863;-1,000
1095.460000;0,960;63;0,345;21;143;89;107;78;4,9;1760;39;2,4;3505;878;-1,000
1096.420000;1,040;58;0,345;21;143;88;105;79;4,6;1843;40;2,3;3670;906;-1,000
1097.460000;1,010;59;0,345;21;141;85;104;82;4,8;1708;41;2,4;3405;903;-1,000
1098.470000;1,065;56;0,345;21;141;85;103;83;4,7;1765;41;2,3;3515;894;-1,000
1099.535000;1,045;57;0,345;21;140;83;101;86;4,9;1643;43;2,5;3275;920;-1,000
1100.580000;0,950;63;0,340;21;136;82;102;85;5,3;1523;42;2,7;3035;867;-1,000
1101.530000;0,960;63;0,345;21;139;84;104;83;5,2;1608;41;2,6;3205;877;-1,000
1102.490000;0,975;62;0,350;21;140;85;103;83;5,1;1610;42;2,6;3205;891;-1,000
1103.465000;0,990;61;0,345;21;138;85;103;81;4,9;1670;41;2,5;3330;870;-1,000
1104.455000;0,955;63;0,340;21;137;85;103;79;5,0;1653;40;2,5;3295;855;-1,000
1105.410000;0,940;64;0,345;21;139;86;104;81;5,2;1608;40;2,6;3205;880;-1,000
1106.350000;1,045;57;0,345;21;141;86;103;82;4,7;1763;41;2,3;3510;902;-1,000
1107.395000;1,030;58;0,345;21;141;83;103;87;5,1;1628;43;2,5;3245;948;-1,000
1108.425000;0,965;62;0,345;21;140;84;104;84;5,2;1595;42;2,6;3175;925;-1,000
1109.390000;1,050;57;0,345;21;141;85;103;82;4,7;1760;41;2,3;3505;919;-1,000
1110.440000;1,000;60;0,350;21;140;83;103;86;5,2;1600;43;2,6;3190;950;-1,000
1111.440000;1,000;60;0,345;21;141;84;104;83;5,0;1665;42;2,5;3315;920;-1,000
1112.440000;1,035;58;0,350;21;141;85;105;82;4,7;1773;41;2,4;3530;925;-1,000
1113.475000;0,960;63;0,345;21;143;87;108;81;5,1;1708;41;2,5;3405;923;-1,000
1114.435000;0,945;63;0,345;21;145;91;110;76;4,8;1835;38;2,4;3655;872;-1,000
1115.380000;0,985;61;0,350;20;145;92;109;75;4,6;1913;38;2,3;3810;858;-1,000
1116.365000;1,035;58;0,345;21;145;90;108;78;4,5;1923;39;2,2;3830;897;-1,000
1117.400000;1,090;55;0,355;21;143;88;104;84;4,6;1790;42;2,3;3565;933;-1,000
1118.490000;1,000;60;0,365;21;142;82;105;93;5,6;1500;47;2,8;2985;966;-1,000
1119.490000;0,960;63;0,345;20;139;85;103;82;5,1;1620;41;2,5;3230;866;-1,000
1120.450000;0,975;62;0,350;20;138;84;101;85;5,2;1540;42;2,6;3070;880;-1,000
1121.425000;0,960;63;0,350;20;136;81;98;87;5,4;1440;44;2,7;2870;892;-1,000
1122.385000;0,985;61;0,350;20;137;80;99;89;5,4;1465;44;2,7;2915;906;-1,000
1123.370000;1,040;58;0,350;20;137;81;98;86;5,0;1575;43;2,5;3140;891;-1,000
1124.410000;0,935;64;0,355;20;137;80;100;89;5,7;1395;45;2,8;2775;916;-1,000
1125.345000;0,840;71;0,350;20;139;81;103;90;6,4;1278;45;3,2;2545;930;-1,000
1126.185000;0,725;83;0,350;20;140;85;107;87;7,2;1195;43;3,6;2380;905;-1,000
1126.910000;1,070;56;0,345;20;142;89;102;72;4,0;2023;36;2,0;4025;892;-1,000
1127.980000;1,000;60;0,345;20;139;82;102;84;5,0;1615;42;2,5;3215;963;-1,000
1128.980000;0,960;63;0,325;20;138;85;102;76;4,8;1720;38;2,4;3425;884;-1,000
1129.940000;0,935;64;0,330;20;139;85;103;80;5,1;1603;40;2,6;3195;897;-1,000
1130.875000;0,960;63;0,340;19;140;85;103;81;5,0;1638;40;2,5;3260;909;-1,000
1131.835000;0,995;60;0,340;19;139;85;103;80;4,8;1708;40;2,4;3405;925;-1,000
1132.830000;1,130;53;0,345;19;139;84;100;82;4,3;1853;41;2,2;3690;938;-1,000
1133.960000;1,255;48;0,345;19;136;80;96;86;4,1;1875;43;2,0;3735;950;-1,000
1135.215000;1,240;48;0,345;19;132;76;94;91;4,4;1703;46;2,2;3390;928;-1,000
1136.455000;1,215;49;0,340;19;130;76;93;89;4,4;1705;44;2,2;3395;903;-1,000
1137.670000;1,175;51;0,345;19;128;76;95;88;4,5;1693;44;2,2;3370;884;-1,000
1138.845000;1,145;52;0,345;19;130;78;97;84;4,4;1778;42;2,2;3540;863;-1,000
1139.990000;1,125;53;0,345;19;132;81;100;81;4,3;1868;40;2,1;3720;869;-1,000
1141.115000;1,115;54;0,345;19;136;84;103;79;4,2;1945;39;2,1;3875;875;-1,000
1142.230000;1,195;50;0,345;19;138;85;103;79;3,9;2078;39;2,0;4140;909;-1,000
1143.425000;1,245;48;0,355;19;138;83;101;85;4,1;1983;42;2,0;3950;934;-1,000
1144.670000;1,285;47;0,360;19;138;82;99;87;4,1;1953;44;2,0;3890;945;-1,000
1145.955000;1,220;49;0,365;19;136;80;98;91;4,5;1755;46;2,2;3495;941;-1,000
1147.175000;1,060;57;0,365;19;134;79;99;90;5,1;1565;45;2,5;3120;908;-1,000
1148.235000;1,060;57;0,345;19;135;82;100;80;4,5;1780;40;2,3;3545;863;-1,000
1149.295000;1,015;59;0,345;19;135;83;103;78;4,6;1788;39;2,3;3565;870;-1,000
1150.310000;1,070;56;0,350;19;138;86;105;76;4,2;1993;38;2,1;3970;873;-1,000
1151.380000;1,065;56;0,355;19;140;87;107;79;4,4;1920;40;2,2;3825;908;-1,000
1152.445000;1,120;54;0,350;19;142;88;108;79;4,2;2035;40;2,1;4055;928;-1,000
1153.565000;1,455;41;0,355;19;142;87;102;80;3,3;2493;40;1,6;4965;941;-1,000
1155.020000;1,325;45;0,365;19;137;80;100;92;4,2;1910;46;2,1;3805;922;-1,000
1156.345000;1,275;47;0,370;19;138;81;101;93;4,3;1850;46;2,2;3685;917;-1,000
1157.620000;1,225;49;0,355;19;137;81;99;90;4,4;1810;45;2,2;3605;914;-1,000
1158.845000;1,185;51;0,355;19;135;79;98;89;4,5;1755;44;2,2;3495;886;-1,000
1160.030000;1,125;53;0,370;19;134;80;99;88;4,7;1683;44;2,3;3350;880;-1,000
1161.155000;1,145;52;0,360;19;136;82;100;84;4,4;1823;42;2,2;3630;884;-1,000
1162.300000;1,140;53;0,355;19;135;82;100;84;4,4;1823;42;2,2;3630;897;-1,000
1163.440000;1,095;55;0,365;21;131;79;103;82;4,5;1840;41;2,2;3665;853;-1,000
1164.535000;1,085;55;0,355;21;138;91;107;70;3,9;2208;35;1,9;4400;920;-1,000
1165.620000;1,140;53;0,355;21;140;89;107;76;4,0;2158;38;2,0;4300;927;-1,000
1166.760000;1,120;54;0,355;21;141;88;107;78;4,2;2055;39;2,1;4095;944;-1,000
1167.880000;1,080;56;0,350;21;143;89;108;77;4,3;2015;39;2,1;4015;958;-1,000
1168.960000;1,055;57;0,350;21;145;90;111;78;4,4;1993;39;2,2;3970;992;-1,000
1170.015000;1,060;57;0,360;21;145;92;111;75;4,2;2088;38;2,1;4160;930;-1,000
1171.075000;1,100;55;0,360;20;146;91;109;78;4,2;2053;39;2,1;4090;959;-1,000
1172.175000;1,060;57;0,355;20;144;89;108;80;4,5;1895;40;2,3;3775;950;-1,000
1173.235000;1,025;59;0,365;20;141;89;107;80;4,7;1823;40;2,3;3630;934;-1,000
1174.260000;1,080;56;0,355;20;144;89;107;79;4,4;1948;39;2,2;3880;950;-1,000
1175.340000;1,055;57;0,350;21;142;88;107;80;4,6;1873;40;2,3;3730;956;-1,000
1176.395000;0,975;62;0,355;20;138;87;105;82;5,0;1670;41;2,5;3325;833;-1,000
1177.370000;0,845;71;0,355;21;142;88;113;83;5,9;1523;42;3,0;3035;861;-1,000
1178.215000;0,855;70;0,355;21;144;96;112;69;4,8;1860;34;2,4;3705;841;-1,000
1179.070000;0,870;69;0,350;21;144;92;111;79;5,4;1638;39;2,7;3265;914;-1,000
1179.940000;0,995;60;0,350;21;141;92;108;72;4,3;1993;36;2,2;3970;800;-1,000
1180.935000;1,025;59;0,350;21;145;89;108;80;4,7;1850;40;2,3;3685;888;-1,000
1181.960000;0,955;63;0,350;21;145;88;107;83;5,2;1643;42;2,6;3275;925;-1,000
1182.915000;0,960;63;0,350;21;144;88;107;81;5,1;1675;41;2,5;3335;892;-1,000
1183.875000;1,020;59;0,345;22;146;87;106;83;4,8;1750;41;2,4;3485;913;-1,000
1184.895000;1,045;57;0,345;22;142;86;105;78;4,5;1875;39;2,2;3735;869;-1,000
1185.940000;0,925;65;0,345;22;147;88;110;82;5,3;1668;41;2,6;3320;947;-1,000
1186.865000;0,895;67;0,345;22;151;93;114;77;5,2;1765;39;2,6;3515;952;-1,000
1187.760000;0,915;66;0,345;21;152;97;115;73;4,8;1913;37;2,4;3810;925;-1,000
1188.675000;0,870;69;0,345;21;150;94;116;78;5,4;1720;39;2,7;3425;931;-1,000
1189.545000;0,960;63;0,340;21;153;97;113;72;4,5;2005;36;2,3;3995;945;-1,000
1190.505000;1,010;59;0,345;21;148;92;108;81;4,8;1808;40;2,4;3600;953;-1,000
1191.515000;0,990;61;0,340;21;144;87;107;83;5,0;1690;42;2,5;3370;956;-1,000
1192.505000;1,035;58;0,345;21;145;88;107;82;4,7;1810;41;2,3;3605;942;-1,000
1193.540000;1,055;57;0,340;21;145;87;106;81;4,6;1840;41;2,3;3665;947;-1,000
1194.595000;1,035;58;0,340;21;144;86;106;82;4,7;1790;41;2,4;3565;931;-1,000
1195.630000;1,005;60;0,340;21;144;86;106;82;4,9;1733;41;2,5;3450;903;-1,000
1196.635000;1,095;55;0,340;21;145;88;106;80;4,4;1948;40;2,2;3880;895;-1,000
1197.730000;1,085;55;0,340;21;143;85;104;84;4,6;1790;42;2,3;3565;922;-1,000
1198.815000;1,020;59;0,335;21;140;83;104;83;4,9;1700;42;2,4;3385;897;-1,000
1199.835000;1,020;59;0,345;21;140;86;106;81;4,8;1775;41;2,4;3535;870;-1,000
1200.855000;1,040;58;0,345;21;141;87;106;80;4,6;1848;40;2,3;3680;869;-1,000
1201.895000;0,975;62;0,340;21;140;86;106;79;4,9;1730;40;2,4;3450;872;-1,000
1202.870000;1,035;58;0,345;21;142;89;107;77;4,5;1908;39;2,2;3800;873;-1,000
1203.905000;1,105;54;0,340;21;142;87;106;79;4,3;1973;40;2,1;3930;911;-1,000
1205.010000;1,100;55;0,345;21;142;86;105;83;4,5;1873;41;2,2;3730;914;-1,000
1206.110000;1,100;55;0,345;21;140;85;104;83;4,5;1833;41;2,3;3650;886;-1,000
1207.210000;1,015;59;0,340;21;138;83;103;84;4,9;1678;42;2,5;3340;870;-1,000
1208.225000;1,080;56;0,345;21;138;86;103;79;4,4;1883;39;2,2;3750;844;-1,000
1209.305000;1,065;56;0,340;21;138;84;103;82;4,6;1793;41;2,3;3570;870;-1,000
1210.370000;1,010;59;0,340;21;135;84;103;81;4,8;1708;40;2,4;3405;850;-1,000
1211.380000;0,920;65;0,330;21;133;85;103;76;4,9;1668;38;2,5;3320;786;-1,000
1212.300000;0,895;67;0,335;21;134;86;104;74;5,0;1663;37;2,5;3315;764;-1,000
1213.195000;0,950;63;0,335;21;137;87;106;74;4,7;1808;37;2,3;3600;803;-1,000
1214.145000;1,130;53;0,345;21;141;89;106;74;3,9;2145;37;2,0;4270;863;-1,000
1215.275000;1,190;50;0,340;21;142;85;104;82;4,1;2023;41;2,0;4025;936;-1,000
1216.465000;1,165;52;0,340;21;141;83;103;86;4,4;1863;43;2,2;3710;928;-1,000
1217.630000;1,155;52;0,340;21;139;83;102;86;4,4;1830;43;2,2;3645;913;-1,000
1218.785000;1,110;54;0,340;21;138;82;101;87;4,7;1723;43;2,3;3435;900;-1,000
1219.895000;1,025;59;0,340;21;136;82;102;84;4,9;1665;42;2,4;3320;877;-1,000
1220.920000;1,080;56;0,335;21;137;84;102;79;4,4;1860;39;2,2;3705;841;-1,000
1222.000000;0,980;61;0,340;21;135;84;103;81;4,9;1665;41;2,5;3320;833;-1,000
1222.980000;0,915;66;0,340;21;136;86;106;78;5,1;1660;39;2,5;3305;825;-1,000
1223.895000;0,990;61;0,340;21;140;89;106;78;5,1;1660;39;2,5;3305;825;-1,000
1224.885000;1,105;54;0,340;21;140;89;106;78;5,1;1660;39;2,5;3305;825;-1,000
1225.990000;1,105;54;0,340;21;140;89;106;78;5,1;1660;39;2,5;3305;825;-1,000
1227.095000;1,095;55;0,345;21;144;87;108;79;4,3;1988;40;2,2;3960;930;-1,000
1228.190000;1,100;55;0,340;21;143;88;107;77;4,2;2030;39;2,1;4045;925;-1,000
1229.290000;1,150;52;0,345;21;143;87;106;80;4,2;2035;40;2,1;4055;942;-1,000
1230.440000;1,145;52;0,340;20;144;86;107;83;4,3;1980;41;2,2;3940;967;-1,000
1231.585000;1,150;52;0,345;21;145;87;107;83;4,3;1993;41;2,1;3970;981;-1,000
1232.735000;1,065;56;0,355;21;145;86;108;84;4,7;1815;42;2,4;3615;978;-1,000
1233.800000;0,960;63;0,340;21;145;89;110;78;4,9;1793;39;2,4;3570;944;-1,000
1234.760000;0,900;67;0,340;21;148;92;113;77;5,1;1773;38;2,5;3530;941;-1,000
1235.660000;0,945;63;0,340;21;152;94;115;74;4,7;1968;37;2,3;3920;963;-1,000
1236.605000;1,130;53;0,345;20;154;95;112;75;3,9;2270;37;2,0;4525;1020;-1,000
1237.735000;1,190;50;0,350;20;153;89;110;85;4,3;2058;42;2,1;4100;1089;-1,000
1238.925000;1,140;53;0,350;20;152;87;109;89;4,7;1868;44;2,3;3720;1080;-1,000
1240.065000;1,075;56;0,345;20;150;87;109;87;4,9;1788;44;2,4;3560;1042;-1,000
1241.140000;0,990;61;0,350;20;149;88;111;86;5,2;1708;43;2,6;3400;1009;-1,000
1242.130000;1,035;58;0,350;20;150;91;111;79;4,6;1935;40;2,3;3855;997;-1,000
1243.165000;1,045;57;0,350;20;150;90;111;81;4,6;1920;40;2,3;3825;1016;-1,000
1244.210000;1,015;59;0,345;20;150;90;112;80;4,7;1880;40;2,4;3745;1033;-1,000
1245.225000;1,010;59;0,340;20;150;92;111;77;4,6;1940;39;2,3;3865;1008;-1,000
1246.235000;1,115;54;0,340;20;151;91;109;78;4,2;2098;39;2,1;4180;1033;-1,000
1247.350000;1,195;50;0,345;20;150;87;107;86;4,3;1993;43;2,1;3970;1088;-1,000
1248.545000;1,335;45;0,355;20;147;83;102;91;4,1;2008;45;2,0;4000;1045;-1,000
1249.880000;1,250;48;0,355;20;143;80;101;93;4,5;1795;47;2,2;3575;1008;-1,000
1251.130000;1,240;48;0,360;20;141;80;99;93;4,5;1773;46;2,2;3535;964;-1,000
1252.370000;1,195;50;0,360;20;139;79;100;90;4,5;1768;45;2,3;3520;941;-1,000
1253.565000;1,185;51;0,360;20;140;81;101;88;4,4;1825;44;2,2;3635;923;-1,000
1254.750000;1,150;52;0,365;20;140;82;103;87;4,5;1818;44;2,3;3620;922;-1,000
1255.900000;1,140;53;0,350;20;142;85;105;82;4,3;1955;41;2,1;3895;941;-1,000
1257.040000;1,190;50;0,360;20;143;85;105;84;4,2;1993;42;2,1;3970;942;-1,000
1258.230000;1,075;56;0,360;20;143;85;107;84;4,7;1828;42;2,3;3640;961;-1,000
1259.305000;1,175;51;0,350;21;147;89;107;79;4,0;2130;39;2,0;4245;970;-1,000
1260.480000;1,165;52;0,355;21;147;86;107;86;4,4;1933;43;2,2;3850;1017;-1,000
1261.645000;1,155;52;0,360;21;146;86;106;85;4,4;1933;42;2,2;3850;1005;-1,000
1262.800000;1,215;49;0,355;20;146;86;104;86;4,2;1968;43;2,1;3920;1017;-1,000
1264.015000;1,075;56;0,360;21;142;82;105;89;5,0;1683;45;2,5;3355;992;-1,000
1265.090000;1,135;53;0,365;20;144;86;104;87;4,6;1825;43;2,3;3635;975;-1,000
1266.225000;1,030;58;0,365;20;142;83;106;88;5,1;1648;44;2,6;3280;959;-1,000
1267.255000;0,935;64;0,345;21;142;88;109;77;4,9;1763;39;2,5;3510;897;-1,000
1268.190000;0,900;67;0,345;20;144;91;111;74;4,9;1803;37;2,5;3590;895;-1,000
1269.090000;1,115;54;0,355;21;147;93;110;74;4,0;2213;37;2,0;4410;945;-1,000
1270.205000;1,285;47;0,355;20;147;88;107;81;3,8;2268;41;1,9;4515;1030;-1,000
1271.490000;1,210;50;0,355;21;145;85;106;88;4,4;1943;44;2,2;3870;1009;-1,000
1272.700000;1,070;56;0,350;21;144;84;108;89;5,0;1730;44;2,5;3450;1003;-1,000
1273.770000;1,130;53;0,355;21;145;87;106;84;4,4;1908;42;2,2;3800;975;-1,000
1274.900000;1,030;58;0,350;21;143;85;107;85;4,9;1733;42;2,5;3455;983;-1,000
1275.930000;1,080;56;0,350;21;145;89;108;78;4,3;1993;39;2,2;3970;938;-1,000
1277.010000;1,110;54;0,355;21;147;88;109;82;4,4;1963;41;2,2;3910;1011;-1,000
1278.120000;1,095;55;0,350;21;149;89;111;82;4,5;1965;41;2,3;3915;1038;-1,000
1279.215000;1,110;54;0,355;21;147;88;109;86;4,6;1873;43;2,3;3730;975;-1,000
1280.325000;1,055;57;0,345;21;143;87;107;81;4,6;1843;41;2,3;3670;959;-1,000
1281.380000;1,015;59;0,345;21;143;87;106;81;4,8;1788;40;2,4;3560;938;-1,000
1282.395000;1,095;55;0,355;21;145;88;107;81;4,4;1943;40;2,2;3870;948;-1,000
1283.490000;1,085;55;0,350;21;145;87;106;83;4,6;1863;41;2,3;3710;973;-1,000
1284.575000;1,030;58;0,345;21;144;86;107;82;4,8;1803;41;2,4;3590;967;-1,000
1285.605000;1,110;54;0,350;21;146;88;107;80;4,3;1993;40;2,2;3970;966;-1,000
1286.715000;1,105;54;0,350;21;146;86;107;83;4,5;1900;42;2,3;3785;1000;-1,000
1287.820000;1,080;56;0,340;21;145;88;107;79;4,4;1948;40;2,2;3880;967;-1,000
1288.900000;1,150;52;0,345;21;147;87;107;82;4,3;1993;41;2,1;3970;1003;-1,000
1290.050000;1,105;54;0,350;21;146;86;107;86;4,7;1825;43;2,3;3635;1000;-1,000
1291.155000;1,015;59;0,345;21;145;86;108;84;4,9;1743;42;2,5;3470;958;-1,000
1292.170000;1,020;59;0,340;21;146;90;109;78;4,6;1910;39;2,3;3805;931;-1,000
1293.190000;1,065;56;0,350;21;147;90;111;79;4,4;2003;39;2,2;3990;947;-1,000
1294.255000;1,020;59;0,350;21;148;90;112;80;4,7;1920;40;2,3;3825;973;-1,000
1295.275000;1,145;52;0,345;21;150;93;111;75;3,9;2263;38;2,0;4505;958;-1,000
1296.420000;1,165;52;0,350;21;149;89;110;82;4,2;2078;41;2,1;4140;1003;-1,000
1297.585000;1,120;54;0,345;21;146;87;108;85;4,5;1908;42;2,3;3800;989;-1,000
1298.705000;1,035;58;0,340;21;144;87;108;82;4,7;1820;41;2,4;3625;956;-1,000
1299.740000;0,990;61;0,340;21;144;89;109;79;4,8;1825;39;2,4;3635;936;-1,000
1300.730000;0,995;60;0,340;21;144;89;109;78;4,7;1865;39;2,3;3715;936;-1,000
1301.725000;1,065;56;0,345;21;145;90;108;78;4,4;1973;39;2,2;3930;948;-1,000
1302.790000;1,195;50;0,350;21;146;87;106;83;4,2;2035;42;2,1;4055;1003;-1,000
1303.985000;1,240;48;0,345;20;144;83;103;88;4,2;1940;44;2,1;3865;1014;-1,000
1305.225000;1,330;45;0,360;20;142;81;100;92;4,1;1933;46;2,1;3850;992;-1,000
1306.555000;1,205;50;0,360;20;137;78;99;94;4,7;1678;47;2,3;3340;941;-1,000
1307.760000;1,235;49;0,360;20;136;79;97;90;4,4;1768;45;2,2;3525;920;-1,000
1308.995000;1,210;50;0,360;20;133;77;96;92;4,6;1678;46;2,3;3340;903;-1,000
1310.205000;1,175;51;0,295;20;132;77;96;81;4,1;1870;40;2,0;3725;875;-1,000
1311.380000;1,095;55;0,345;20;131;78;98;86;4,7;1673;43;2,3;3330;855;-1,000
1312.475000;1,145;52;0,350;20;134;81;99;85;4,4;1788;42;2,2;3565;844;-1,000
1313.620000;1,140;53;0,350;20;133;80;100;84;4,4;1823;42;2,2;3630;845;-1,000
1314.760000;1,120;54;0,350;20;135;83;101;82;4,4;1828;41;2,2;3640;861;-1,000
1315.880000;1,050;57;0,340;20;134;82;102;80;4,6;1788;40;2,3;3560;823;-1,000
1316.930000;1,020;59;0,340;20;136;85;104;77;4,5;1838;38;2,3;3660;816;-1,000
1317.950000;1,015;59;0,340;20;138;86;106;76;4,5;1878;38;2,3;3740;834;-1,000
1318.965000;1,030;58;0,345;20;142;88;108;77;4,5;1905;39;2,3;3795;873;-1,000
1319.995000;1,145;52;0,340;20;144;88;107;79;4,1;2075;39;2,0;4135;914;-1,000
1321.140000;1,200;50;0,350;20;144;85;105;85;4,2;1978;42;2,1;3940;952;-1,000
1322.340000;1,195;50;0,345;20;142;84;104;86;4,3;1940;43;2,1;3865;936;-1,000
1323.535000;1,175;51;0,350;20;140;83;104;87;4,4;1863;44;2,2;3710;917;-1,000
1324.710000;1,145;52;0,345;20;139;83;103;85;4,4;1845;43;2,2;3675;891;-1,000
1325.855000;0,940;64;0,345;20;138;83;106;85;5,4;1555;43;2,7;3100;848;-1,000
1326.795000;0,915;66;0,345;20;140;89;109;78;5,1;1705;39;2,5;3400;806;-1,000
1327.710000;1,360;44;0,350;20;142;90;102;72;3,2;2575;36;1,6;5130;820;-1,000
1329.070000;1,250;48;0,360;20;137;79;100;89;4,3;1870;44;2,1;3725;888;-1,000
1330.320000;1,195;50;0,370;20;138;81;101;90;4,5;1788;45;2,3;3565;883;-1,000
1331.515000;1,145;52;0,370;20;137;80;101;91;4,8;1698;46;2,4;3380;877;-1,000
1332.660000;1,105;54;0,330;20;136;82;101;78;4,2;1893;39;2,1;3770;867;-1,000
1333.765000;1,165;52;0,350;20;139;83;102;83;4,3;1900;42;2,1;3785;900;-1,000
1334.930000;1,185;51;0,365;20;140;83;103;87;4,4;1878;43;2,2;3740;919;-1,000
1336.115000;1,200;50;0,350;20;141;83;103;85;4,2;1945;42;2,1;3875;931;-1,000
1337.315000;1,140;53;0,365;20;142;83;104;87;4,6;1813;44;2,3;3610;942;-1,000
